,name,party,constituency,house,id,date,text
242,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AC2-AE1 hs_Para 02/12/2016 10:04:20,"[<p class=""hs_Para"">For the purpose of <em>Hansard</em>, may I ask the hon. Gentleman to rise to his feet and confirm or deny whether he made that statement? His silence is a shame.</p>]"
243,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AC2-AE1 hs_Para 02/12/2016 10:05:03,"[<p class=""hs_Para"">The hon. Lady is spot on and I am glad that she gets it.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">As part of our public consultation, Sean in Glasgow confirmed the need for exceptions for those with mental ill health. He said:</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">“I live in Glasgow and suffer from a few mental and physical health conditions which affect my ability to work, and have affected my Jobcentre claims in the past (a couple of times, I’ve been too depressed to go to a meeting and my claims have been cancelled—my depression and isolation at those times left me sitting around, hungry and alone, with no money, and too depressed to deal with it), so I feel I’m qualified to talk about this topic and, indeed, recently contacted the Minister for Mental Health to discuss possible ways in which we can ameliorate the mental health burden on the NHS and increase levels of care for sufferers at the same time.”</p>]"
244,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AC2-AE1 hs_Para ,"[<p class=""hs_Para"">I could not agree more with my hon. Friend. As I have said multiple times in this Chamber and outside it, one of the things that saddens and depresses me most about the society we live in just now is the fact that use of the phrase “food banks” has become normal. Although we should support our food banks, they are now considered to be a legitimate add-on to the state and people are told that they should just  go to them.</p>]"
245,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AC2-AE1 hs_Para 02/12/2016 10:07:17,"[<p class=""hs_Para"">The idea that individuals and citizens in our society are reliant solely on the charity of others to eat and to feed their children shows that we are sliding backwards down a hill to Victorian times.</p>]"
246,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AC2-AE1 hs_Para 02/12/2016 10:08:12,"[<p class=""hs_Para"">What Sean in Glasgow got across was that one of the main reasons behind the anxiety that prevents people from having nutritious food and from feeling confident enough to get out of their bed if they are depressed and to get a healthy diet comes down to the pressure that the system as it stands puts on mental health.</p>]"
247,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AC2-AE1 hs_Para 02/12/2016 10:08:20,"[<p class=""hs_Para"">I am going to make a wee bit of progress.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">When someone suffers from mental health issues, there is no escape. It does not matter what is happening around them—it is in their head. No matter who they speak to or where they are, they are looking at life through a prism of utter fear and intimidation that exists only in their head. It takes over their entire life and their entire perspective on everything. It affects all the decisions that they make.</p>, <p class=""hs_Para""></p>, <p class=""hs_Para"">I ask Members to imagine feeling like that and then being told that, because their bus was late, they will not have any income to buy food or deodorant, to put money in the electricity meter or to feed their kids for a week. That is the reality of what many people are experiencing.</p>]"
248,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AC2-AE1 hs_Para 02/12/2016 10:09:19,"[<p class=""hs_Para"">My hon. Friend has hit the nail on the head. The fact is that we have people who are in desperate need not just of food, but of everyday products.</p>]"
249,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AC2-AE1 hs_Para 02/12/2016 10:10:57,"[<p class=""hs_Para"">No, I do not agree. At no point did I say that people in that position do not have access to any funds; what I said is that many people are left with absolutely nothing because they do not know about the fund, and they do not know that they can claim from it. Apart from anything else, they do not know how to. Someone who is depressed and anxious, and who is all over the place worrying about where their children’s  <span class=""column-number"" data-column-number=""1796"" id=""1796""></span>next meal is going to come from, does not have time to think and worry about how to go down the paper trail to get a mandatory reconsideration.</p>]"
250,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AC2-AE1 hs_Para 02/12/2016 10:11:18,"[<p class=""hs_Para"">My hon. Friend is right.</p>]"
251,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AC2-AE1 hs_Para 02/12/2016 10:12:21,"[<p class=""hs_Para"">My hon. Friend is right, because numerous studies over numerous years have shown us the reality that the system serves only to create and exacerbate mental health problems. Is it really surprising that being unable to afford food and skipping meals have implications for individuals’ health? When umpteen reports tell us that something is wrong, and when the UN tells us that something is wrong, surely it is not controversial to make a small change such as the one I am suggesting.</p>]"
252,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AC2-AE1 hs_Para 02/12/2016 10:13:04,"[<p class=""hs_Para"">My hon. Friend has put it succinctly, and I would probably agree. Part of the reasoning behind the Bill is to try to make the system not just a bit more humane, but a wee bit more economical—a bit more value for money.</p>]"
253,Mhairi Black,Scottish National Party,PaisleyandRenfrewshireSouth(2015-2017),Commons,4421,AC2-AE1 hs_Para 02/12/2016 10:13:43,"[<p class=""hs_Para"">That point speaks for itself. This is not a political argument; it is factual. The system is costing money; it is not giving us good value for money. It is causing a lot of distress and hardship for many people.</p>]"
